,Close,compound,negative,neutral,positive,Open,High,Low,Volume
2018-01-04,33969.640625,-0.9999,0.151,0.766,0.083,33912.48828125,33995.3984375,33802.12890625,10500.0
2018-01-05,34153.8515625,-0.9998,0.134,0.775,0.091,34021.26953125,34188.8515625,34020.83984375,14700.0
2018-01-08,34352.7890625,-0.9998,0.139,0.763,0.098,34216.328125,34385.671875,34216.328125,13500.0
2018-01-09,34443.19140625,-0.9998,0.136,0.765,0.098,34431.609375,34488.03125,34343.41015625,11200.0
2018-01-10,34433.0703125,-0.9999,0.136,0.79,0.074,34538.78125,34565.62890625,34311.62890625,8500.0
2018-01-11,34503.48828125,-0.9999,0.145,0.765,0.09,34471.48046875,34558.87890625,34400.609375,8100.0
2018-01-12,34592.390625,-0.9999,0.143,0.771,0.086,34578.98828125,34638.421875,34342.16015625,7800.0
2018-01-15,34843.51171875,-0.9997,0.134,0.768,0.098,34687.2109375,34963.69140625,34687.2109375,14600.0
2018-01-16,34771.05078125,-0.9999,0.148,0.776,0.077,34877.7109375,34936.03125,34735.55078125,53600.0
2018-01-17,35081.8203125,-0.9997,0.097,0.848,0.054,34753.80078125,35118.609375,34700.8203125,35000.0
2018-01-18,35260.2890625,-0.9995,0.107,0.818,0.075,35366.44921875,35507.359375,35166.44140625,15700.0
2018-01-19,35511.578125,-0.9999,0.158,0.752,0.09,35339.109375,35542.171875,35221.16015625,35200.0
2018-01-22,35798.01171875,0.7354,0.084,0.837,0.079,35613.96875,35827.69921875,35544.6796875,13700.0
2018-01-23,36139.98046875,-0.9999,0.133,0.783,0.084,35868.19140625,36170.828125,35863.98046875,27000.0
2018-01-24,36161.640625,-0.9999,0.147,0.769,0.084,36161.62109375,36268.19140625,36036.51171875,25200.0
2018-01-25,36050.44140625,-0.9998,0.13,0.786,0.084,36208.390625,36247.01953125,35823.3515625,15100.0
2018-01-29,36283.25,-0.9991,0.123,0.771,0.105,36106.359375,36443.98046875,36093.359375,16900.0
2018-01-30,36033.73046875,-0.9999,0.144,0.771,0.085,36277.12109375,36291.8203125,35993.41015625,18100.0
2018-01-31,35965.01953125,-0.9999,0.149,0.766,0.085,35951.640625,36050.69140625,35818.41015625,11000.0
2018-02-01,35906.66015625,-0.9999,0.153,0.757,0.09,36048.98828125,36256.828125,35501.73828125,25200.0
2018-02-02,35066.75,-0.9998,0.126,0.779,0.095,35707.6015625,35738.12890625,35006.41015625,18000.0
2018-02-05,34757.16015625,-0.9994,0.13,0.76,0.11,34718.8515625,34874.171875,34520.80078125,23500.0
2018-02-06,34195.94140625,-0.9999,0.154,0.753,0.093,33753.78125,34521.01171875,33482.80859375,22900.0
2018-02-07,34082.7109375,-0.9999,0.157,0.754,0.089,34563.30078125,34666.328125,34008.421875,13100.0
2018-02-08,34413.16015625,-1.0,0.155,0.776,0.069,34208.109375,34634.3515625,34108.76171875,35700.0
2018-02-09,34005.76171875,-0.9999,0.154,0.765,0.081,34002.44921875,34070.73046875,33849.6484375,15200.0
2018-02-12,34300.46875,-0.9999,0.152,0.76,0.087,34203.33984375,34351.33984375,34115.12109375,15500.0
2018-02-14,34155.94921875,-0.9999,0.142,0.764,0.094,34436.98046875,34473.4296875,34028.6796875,21100.0
2018-02-15,34297.46875,-0.9999,0.15,0.763,0.087,34207.5703125,34535.078125,34186.01171875,13000.0
2018-02-16,34010.76171875,-0.9999,0.156,0.761,0.084,34411.23828125,34508.23828125,33957.328125,18000.0
2018-02-19,33774.66015625,-0.9999,0.161,0.748,0.09,34053.94921875,34122.9609375,33554.37109375,18000.0
2018-02-20,33703.58984375,-0.9999,0.131,0.797,0.072,33913.94140625,33960.94921875,33657.890625,19200.0
2018-02-21,33844.859375,-0.9999,0.157,0.755,0.088,33813.828125,33911.359375,33702.5,17700.0
2018-02-22,33819.5,-0.9998,0.129,0.782,0.088,33817.08984375,33868.73828125,33691.421875,11800.0
2018-02-23,34142.1484375,-0.9999,0.157,0.76,0.083,33832.0,34167.6015625,33832.0,21600.0
2018-02-26,34445.75,-0.9999,0.145,0.769,0.087,34225.71875,34483.390625,34225.71875,8400.0
2018-02-27,34346.390625,-0.9999,0.133,0.792,0.075,34558.55859375,34610.7890625,34314.87109375,12700.0
2018-02-28,34184.0390625,-0.9999,0.138,0.78,0.081,34155.62890625,34302.73828125,34076.44921875,12000.0
2018-03-01,34046.94140625,-0.9998,0.131,0.781,0.088,34141.21875,34278.62890625,34015.7890625,11300.0
2018-03-05,33746.78125,-0.9999,0.14,0.772,0.088,34034.28125,34034.28125,33653.41015625,16900.0
2018-03-06,33317.19921875,-0.9999,0.147,0.774,0.079,34047.4296875,34060.12890625,33209.76171875,11800.0
2018-03-07,33033.08984375,-0.9999,0.135,0.775,0.09,33279.390625,33331.2109375,32991.140625,10700.0
2018-03-08,33351.5703125,-0.9999,0.149,0.778,0.074,33244.51953125,33439.96875,33037.48046875,15500.0
2018-03-09,33307.140625,-0.9998,0.134,0.767,0.099,33465.05078125,33519.48828125,33256.421875,8200.0
2018-03-12,33917.94140625,-0.9999,0.152,0.752,0.097,33468.16015625,33962.48046875,33468.16015625,12200.0
2018-03-13,33856.78125,-0.9999,0.141,0.767,0.092,33818.21875,34077.3203125,33722.9609375,14300.0
2018-03-14,33835.73828125,-0.9999,0.137,0.776,0.087,33733.55078125,33875.1484375,33580.69140625,9300.0
2018-03-15,33685.5390625,-0.9999,0.135,0.781,0.084,33843.46875,33866.28125,33637.28125,17300.0
2018-03-16,33176.0,-0.9998,0.131,0.781,0.088,33685.859375,33691.3203125,33119.921875,12700.0
2018-03-19,32923.12109375,-0.9995,0.117,0.793,0.09,33268.96875,33275.7890625,32856.5390625,9800.0
2018-03-20,32996.76171875,-0.9999,0.135,0.802,0.063,32876.48046875,33102.73828125,32810.859375,14600.0
2018-03-21,33136.1796875,-0.9999,0.142,0.776,0.082,33090.8203125,33354.9296875,33070.53125,10100.0
2018-03-22,33006.26953125,-0.9999,0.133,0.783,0.084,33206.98828125,33281.76953125,32963.30859375,12900.0
2018-03-23,32596.5390625,-0.9999,0.149,0.769,0.081,32650.890625,32720.029296875,32483.83984375,11400.0
2018-03-26,33066.41015625,-0.9998,0.107,0.833,0.059,32536.439453125,33115.41015625,32515.169921875,16400.0
2018-03-27,33174.390625,-1.0,0.153,0.775,0.071,33172.98046875,33371.0390625,33077.12890625,15100.0
2018-03-28,32968.6796875,-0.9999,0.141,0.775,0.084,33098.08984375,33104.109375,32917.66015625,12300.0
2018-04-02,33255.359375,-0.9999,0.138,0.768,0.093,33030.87109375,33289.33984375,32997.87890625,7600.0
2018-04-03,33370.62890625,-0.9999,0.158,0.772,0.07,33197.421875,33402.94140625,33153.828125,11100.0
2018-04-04,33019.0703125,-0.9999,0.159,0.753,0.088,33437.51953125,33505.53125,32972.55859375,9700.0
2018-04-05,33596.80078125,-0.9999,0.136,0.786,0.078,33289.9609375,33637.4609375,33267.859375,11000.0
2018-04-06,33626.96875,-0.9998,0.131,0.781,0.088,33608.58984375,33697.51171875,33501.37109375,10800.0
2018-04-09,33788.5390625,-0.9999,0.154,0.757,0.089,33653.609375,33846.5,33578.91015625,37400.0
2018-04-10,33880.25,-1.0,0.17,0.744,0.086,33880.109375,33949.98046875,33813.30078125,13600.0
2018-04-11,33940.44140625,-0.9999,0.152,0.764,0.084,33970.3515625,33981.5390625,33750.73828125,9300.0
2018-04-12,34101.12890625,-0.9997,0.11,0.837,0.053,33987.55078125,34177.44140625,33924.87890625,6600.0
2018-04-13,34192.6484375,-1.0,0.164,0.758,0.079,34167.53125,34313.140625,34103.53125,8300.0
2018-04-16,34305.4296875,-0.9999,0.146,0.758,0.095,33944.73046875,34341.4609375,33899.33984375,7100.0
2018-04-17,34395.05859375,-0.9999,0.16,0.743,0.097,34381.80078125,34434.140625,34229.828125,10400.0
2018-04-18,34331.6796875,-1.0,0.162,0.776,0.061,34443.421875,34591.80859375,34270.0390625,8200.0
2018-04-19,34427.2890625,-0.9999,0.123,0.818,0.058,34403.671875,34478.8203125,34358.91015625,7600.0
2018-04-20,34415.578125,-1.0,0.166,0.746,0.088,34434.140625,34487.328125,34311.2890625,10200.0
2018-04-23,34450.76953125,-0.9998,0.127,0.796,0.078,34493.69140625,34663.94921875,34259.26953125,9500.0
2018-04-24,34616.640625,-0.9999,0.137,0.791,0.071,34491.37890625,34706.7109375,34465.48828125,8400.0
2018-04-25,34501.26953125,-1.0,0.15,0.776,0.074,34593.171875,34631.26953125,34400.55859375,7800.0
2018-04-26,34713.6015625,-0.9999,0.145,0.763,0.092,34532.94921875,34747.96875,34505.62109375,10000.0
2018-04-27,34969.69921875,-0.9999,0.134,0.781,0.085,34747.0390625,35065.37109375,34744.73046875,16200.0
2018-04-30,35160.359375,-0.999,0.097,0.829,0.074,35021.19921875,35213.30078125,35004.0,6900.0
2018-05-02,35176.421875,-0.9999,0.133,0.787,0.08,35328.91015625,35357.1484375,35072.421875,8700.0
2018-05-03,35103.140625,-0.9999,0.157,0.741,0.101,35257.30859375,35257.30859375,35020.078125,7700.0
2018-05-04,34915.37890625,-0.9999,0.155,0.749,0.096,35144.9609375,35206.55078125,34847.609375,7800.0
2018-05-07,35208.140625,-0.9999,0.139,0.766,0.094,34983.58984375,35259.80859375,34977.73828125,12600.0
2018-05-08,35216.3203125,-0.9999,0.138,0.779,0.083,35349.8515625,35388.87109375,35136.01171875,14200.0
2018-05-09,35319.3515625,-0.9999,0.14,0.777,0.083,35198.078125,35404.828125,35134.19921875,9400.0
2018-05-10,35246.26953125,-1.0,0.159,0.777,0.064,35353.9609375,35500.76171875,35203.8515625,8400.0
2018-05-11,35535.7890625,-0.9998,0.12,0.801,0.079,35287.98828125,35596.1484375,35262.05859375,8900.0
2018-05-14,35556.7109375,-0.9999,0.127,0.791,0.082,35555.828125,35642.71875,35456.55859375,9000.0
2018-05-15,35543.94140625,-0.9999,0.144,0.77,0.087,35537.8515625,35993.53125,35497.921875,12000.0
2018-05-16,35387.87890625,-0.9997,0.125,0.785,0.09,35452.3515625,35543.890625,35241.62890625,10900.0
2018-05-17,35149.12109375,-0.9999,0.149,0.777,0.074,35483.62109375,35510.01171875,35087.8203125,11000.0
2018-05-18,34848.30078125,-0.9999,0.138,0.776,0.086,35143.58984375,35163.109375,34821.62109375,9500.0
2018-05-21,34616.12890625,-0.9999,0.157,0.75,0.094,34873.16015625,34973.94921875,34593.8203125,6500.0
2018-05-22,34651.23828125,-0.9999,0.157,0.753,0.09,34601.48828125,34754.6015625,34550.21875,12000.0
2018-05-23,34344.91015625,-0.9997,0.11,0.82,0.07,34656.62890625,34668.46875,34302.890625,11300.0
2018-05-24,34663.109375,-0.9998,0.121,0.803,0.076,34404.140625,34741.4609375,34367.828125,15800.0
2018-05-25,34924.87109375,-0.9999,0.119,0.814,0.067,34753.46875,35017.9296875,34700.51953125,10300.0
2018-05-28,35165.48046875,-0.9999,0.13,0.788,0.083,35074.3203125,35240.9609375,35006.5,11200.0
2018-05-29,34949.23828125,-0.9999,0.145,0.77,0.086,35213.140625,35234.140625,34922.1796875,8400.0
2018-05-30,34906.109375,-0.9999,0.156,0.758,0.086,34876.12890625,35017.44921875,34735.109375,10900.0
2018-05-31,35322.37890625,-0.9999,0.146,0.768,0.086,35083.80859375,35416.03125,34926.078125,22900.0
2018-06-01,35227.26171875,-0.9999,0.151,0.746,0.103,35373.98046875,35438.21875,35177.3515625,11900.0
2018-06-04,35011.890625,-0.9999,0.14,0.771,0.089,35503.23828125,35555.58984375,34982.25,29400.0
2018-06-05,34903.2109375,-0.9999,0.134,0.776,0.089,35029.44921875,35073.12109375,34784.6796875,8300.0
2018-06-06,35178.87890625,-0.9999,0.151,0.767,0.082,34932.48828125,35230.5390625,34896.37109375,10100.0
2018-06-07,35463.078125,-0.9999,0.146,0.777,0.077,35278.37890625,35628.48828125,35278.37890625,8800.0
2018-06-08,35443.671875,-0.9997,0.115,0.811,0.074,35406.46875,35484.94140625,35260.0,9900.0
2018-06-11,35483.46875,-0.9993,0.117,0.786,0.097,35472.58984375,35704.83984375,35444.48828125,11100.0
2018-06-12,35692.51953125,-0.9999,0.136,0.786,0.078,35525.30078125,35743.078125,35479.0703125,11100.0
2018-06-13,35739.16015625,-0.9999,0.146,0.782,0.072,35835.44140625,35877.41015625,35715.9609375,11900.0
2018-06-14,35599.8203125,-0.9986,0.099,0.826,0.075,35743.1015625,35749.87890625,35488.55078125,9800.0
2018-06-15,35622.140625,-0.9999,0.121,0.815,0.065,35656.26171875,35675.19921875,35419.6796875,9000.0
2018-06-18,35548.26171875,-0.9974,0.096,0.823,0.081,35698.4296875,35721.55078125,35518.73046875,8100.0
2018-06-19,35286.73828125,-0.9999,0.141,0.775,0.083,35552.46875,35552.46875,35249.05859375,9000.0
2018-06-20,35547.328125,-0.9999,0.147,0.767,0.086,35329.609375,35571.37109375,35329.51171875,10200.0
2018-06-21,35432.390625,-0.9999,0.152,0.754,0.094,35644.05078125,35678.69140625,35396.96875,62300.0
2018-06-22,35689.6015625,-1.0,0.175,0.74,0.085,35428.421875,35741.26171875,35344.48828125,14700.0
2018-06-25,35470.3515625,-0.9995,0.129,0.763,0.107,35783.75,35806.96875,35430.109375,11800.0
2018-06-26,35490.0390625,-0.9999,0.153,0.765,0.083,35355.71875,35616.640625,35338.08984375,11500.0
2018-06-27,35217.109375,-0.9999,0.146,0.764,0.089,35543.890625,35618.8515625,35154.2109375,11300.0
2018-06-28,35037.640625,-0.9998,0.121,0.802,0.077,35207.19140625,35282.3984375,34937.1484375,13000.0
2018-06-29,35423.48046875,-0.9999,0.147,0.772,0.081,35128.16015625,35459.05078125,35099.6484375,37800.0
2018-07-02,35264.41015625,-0.9999,0.148,0.77,0.082,35545.21875,35578.23828125,35106.5703125,14800.0
2018-07-03,35378.6015625,-0.9998,0.123,0.795,0.082,35344.2109375,35445.2109375,35195.62890625,7700.0
2018-07-04,35645.3984375,-0.9999,0.135,0.786,0.079,35385.51953125,35667.30859375,35309.671875,11900.0
2018-07-05,35574.55078125,-0.9998,0.14,0.765,0.096,35703.171875,35748.26171875,35517.7890625,19300.0
2018-07-06,35657.859375,-1.0,0.156,0.768,0.076,35543.66015625,35799.7109375,35532.2109375,14600.0
2018-07-09,35934.71875,-0.9996,0.12,0.789,0.091,35835.1015625,35977.37109375,35779.71875,8400.0
2018-07-10,36239.62109375,-0.9999,0.142,0.777,0.081,36068.26953125,36274.328125,36019.62890625,8800.0
2018-07-11,36265.9296875,-0.9999,0.135,0.778,0.087,36299.26171875,36362.30078125,36169.69921875,9400.0
2018-07-12,36548.41015625,-0.9999,0.139,0.794,0.067,36424.23046875,36699.53125,36422.078125,12300.0
2018-07-13,36541.62890625,-0.9999,0.129,0.79,0.081,36635.140625,36740.0703125,36501.609375,11900.0
2018-07-16,36323.76953125,-0.9999,0.143,0.756,0.101,36658.7109375,36658.7109375,36298.94140625,9600.0
2018-07-17,36519.9609375,-1.0,0.151,0.779,0.07,36390.98828125,36549.55078125,36261.78125,9200.0
2018-07-18,36373.44140625,-0.9998,0.121,0.8,0.079,36722.41015625,36747.87109375,36320.921875,18400.0
2018-07-19,36351.23046875,-0.9999,0.133,0.802,0.065,36509.078125,36515.578125,36279.328125,9400.0
2018-07-20,36496.37109375,-0.9998,0.117,0.809,0.075,36377.03125,36567.33984375,36335.609375,16300.0
2018-07-23,36718.6015625,-0.9999,0.138,0.783,0.079,36501.05078125,36749.69140625,36491.828125,8100.0
2018-07-24,36825.1015625,-0.9999,0.137,0.779,0.084,36859.390625,36902.05859375,36709.71875,11600.0
2018-07-25,36858.23046875,-0.9999,0.138,0.802,0.061,36928.05859375,36947.1796875,36803.1484375,11000.0
2018-07-26,36984.640625,-0.9999,0.139,0.776,0.086,36928.37890625,37061.62109375,36852.53125,17800.0
2018-07-27,37336.8515625,-0.9999,0.129,0.804,0.068,37253.859375,37368.62109375,37134.87890625,14700.0
2018-07-30,37494.3984375,-0.9998,0.142,0.753,0.105,37491.390625,37533.5,37292.44921875,14100.0
2018-07-31,37606.578125,-0.9999,0.145,0.774,0.081,37534.94921875,37644.58984375,37298.75,14000.0
2018-08-01,37521.62109375,-1.0,0.158,0.769,0.072,37643.87109375,37711.87109375,37432.91015625,16100.0
2018-08-02,37165.16015625,-0.9998,0.13,0.777,0.092,37529.69140625,37529.69140625,37128.98828125,11700.0
2018-08-03,37556.16015625,-0.9999,0.137,0.778,0.085,37327.16015625,37582.26953125,37319.609375,17800.0
2018-08-06,37691.890625,-0.9999,0.146,0.756,0.098,37714.69921875,37805.25,37643.2890625,12400.0
2018-08-07,37665.80078125,-0.9999,0.133,0.788,0.078,37849.2109375,37876.87109375,37586.87890625,15900.0
2018-08-08,37887.55859375,-0.9998,0.117,0.814,0.068,37756.23828125,37931.421875,37641.3984375,9400.0
2018-08-09,38024.37109375,-0.9996,0.102,0.829,0.07,37994.51171875,38076.23046875,37939.28125,15300.0
2018-08-10,37869.23046875,-0.9999,0.147,0.763,0.09,38050.0703125,38051.44921875,37815.75,15600.0
2018-08-13,37644.8984375,-0.9997,0.124,0.781,0.095,37693.19140625,37799.5390625,37559.26171875,11400.0
2018-08-14,37852.0,-0.9985,0.116,0.779,0.105,37749.58984375,37932.3984375,37689.7109375,11300.0
2018-08-16,37663.55859375,0.9993,0.102,0.777,0.122,37796.01171875,37891.921875,37634.12890625,13000.0
2018-08-17,37947.87890625,-0.9998,0.146,0.748,0.106,37898.6015625,38022.3203125,37840.16015625,10000.0
2018-08-20,38278.75,0.9991,0.107,0.767,0.127,38075.0703125,38340.69140625,38050.69140625,11800.0
2018-08-21,38285.75,-0.9999,0.15,0.763,0.087,38360.3203125,38402.9609375,38213.87109375,8900.0
2018-08-23,38336.76171875,-0.9995,0.106,0.818,0.076,38416.6484375,38487.62890625,38227.359375,11100.0
2018-08-24,38251.80078125,-0.9999,0.153,0.761,0.086,38366.7890625,38429.5,38172.76953125,10700.0
2018-08-27,38694.109375,-0.9998,0.135,0.763,0.102,38472.03125,38736.87890625,38416.73046875,10800.0
2018-08-28,38896.62890625,-0.9992,0.118,0.78,0.102,38814.76171875,38938.91015625,38760.578125,9900.0
2018-08-29,38722.9296875,-0.9999,0.135,0.787,0.079,38989.6484375,38989.6484375,38679.5703125,11400.0
2018-08-30,38690.1015625,-0.9998,0.128,0.786,0.086,38796.98046875,38819.05859375,38581.828125,10800.0
2018-08-31,38645.0703125,-0.9999,0.149,0.759,0.092,38704.83984375,38838.44921875,38562.2109375,18000.0
2018-09-03,38312.51953125,-0.9997,0.119,0.794,0.087,38915.91015625,38934.3515625,38270.01171875,12300.0
2018-09-04,38157.921875,-0.9998,0.133,0.772,0.095,38460.9609375,38518.55859375,38098.6015625,12500.0
2018-09-05,38018.30859375,-0.9998,0.144,0.752,0.104,38192.94921875,38250.609375,37774.421875,14800.0
2018-09-06,38242.80859375,-0.9999,0.143,0.772,0.085,38161.8515625,38320.9609375,37912.5,9300.0
2018-09-07,38389.8203125,-0.9999,0.154,0.746,0.1,38314.55078125,38421.55859375,38067.21875,18700.0
2018-09-10,37922.171875,-0.9998,0.142,0.755,0.103,38348.390625,38354.51953125,37882.828125,20500.0
2018-09-11,37413.12890625,-0.9999,0.136,0.777,0.087,38017.48828125,38043.26953125,37361.19921875,11900.0
2018-09-12,37717.9609375,-0.9999,0.153,0.762,0.085,37546.421875,37752.578125,37342.0,13600.0
2018-09-14,38090.640625,-0.9995,0.122,0.776,0.102,37939.2890625,38125.62109375,37859.51953125,12200.0
2018-09-17,37585.51171875,-0.9999,0.134,0.777,0.088,38027.80859375,38027.80859375,37548.9296875,8800.0
2018-09-18,37290.671875,-0.9999,0.149,0.774,0.077,37660.19140625,37745.44140625,37242.8515625,10900.0
2018-09-19,37121.21875,-1.0,0.159,0.775,0.066,37432.9296875,37530.62890625,37062.69140625,13000.0
2018-09-21,36841.6015625,-0.9999,0.137,0.772,0.091,37278.890625,37489.23828125,35993.640625,41100.0
2018-09-24,36305.01953125,-0.9998,0.128,0.78,0.092,36924.71875,36945.5,36216.94921875,23300.0
2018-09-25,36652.05859375,-0.9999,0.144,0.766,0.09,36350.25,36705.7890625,36064.1015625,20500.0
2018-09-26,36542.26953125,-0.9999,0.146,0.761,0.093,36936.640625,36938.73828125,36357.9296875,21800.0
2018-09-27,36324.171875,-0.9998,0.138,0.781,0.082,36691.9296875,36711.62109375,36238.23046875,17800.0
2018-09-28,36227.140625,-0.9995,0.119,0.78,0.101,36452.73828125,36551.859375,35985.62890625,22800.0
2018-10-01,36526.140625,-0.9998,0.136,0.759,0.105,36274.25,36616.640625,35960.6484375,21300.0
2018-10-03,35975.62890625,-0.9999,0.147,0.767,0.086,36602.8515625,36602.8515625,35911.8203125,25100.0
2018-10-04,35169.16015625,-0.9999,0.143,0.756,0.101,35820.53125,35820.53125,35022.12109375,21300.0
2018-10-05,34376.98828125,-0.9999,0.155,0.759,0.086,35097.98828125,35118.5390625,34202.21875,22100.0
2018-10-08,34474.37890625,-0.9999,0.12,0.809,0.071,34412.359375,34636.4296875,33974.66015625,20400.0
2018-10-09,34299.46875,-0.9999,0.132,0.779,0.089,34651.8203125,34711.6796875,34233.5,30300.0
2018-10-10,34760.890625,-0.9999,0.142,0.761,0.096,34493.2109375,34858.3515625,34346.5,24400.0
2018-10-11,34001.1484375,-0.9999,0.15,0.762,0.088,34063.8203125,34325.1796875,33723.53125,30700.0
2018-10-12,34733.578125,-0.9999,0.131,0.79,0.079,34291.921875,34808.421875,34279.78125,31300.0
2018-10-15,34865.1015625,-0.9997,0.135,0.758,0.107,34971.828125,35008.6484375,34559.98046875,10600.0
2018-10-16,35162.48046875,-0.9998,0.126,0.792,0.082,35004.328125,35215.7890625,34913.05859375,12900.0
2018-10-17,34779.578125,-0.9999,0.155,0.743,0.102,35543.37890625,35605.4296875,34727.16015625,17700.0
2018-10-19,34315.62890625,-0.9992,0.113,0.792,0.095,34563.2890625,34563.2890625,34140.3203125,16000.0
